site name,time,grid,diesel,solar
site3,53,TRUE,TRUE,TRUE
site3,54,TRUE,TRUE,TRUE
site3,55,TRUE,TRUE,TRUE
site3,56,TRUE,TRUE,TRUE
site3,57,TRUE,TRUE,TRUE
site3,58,TRUE,TRUE,TRUE
site3,59,TRUE,TRUE,TRUE
site3,60,TRUE,TRUE,TRUE
site3,61,TRUE,TRUE,TRUE
site3,62,TRUE,TRUE,TRUE
site3,63,TRUE,TRUE,TRUE
site3,64,TRUE,TRUE,TRUE
site3,65,TRUE,TRUE,TRUE
site3,66,TRUE,TRUE,TRUE
site3,67,TRUE,TRUE,TRUE
site3,68,TRUE,TRUE,TRUE
site3,69,TRUE,TRUE,TRUE
site3,70,TRUE,TRUE,TRUE
site3,71,TRUE,TRUE,TRUE
site3,72,TRUE,TRUE,TRUE
site3,73,TRUE,TRUE,TRUE
site3,74,TRUE,TRUE,TRUE
site3,75,TRUE,TRUE,TRUE
site3,76,TRUE,TRUE,TRUE
site3,77,TRUE,TRUE,TRUE
site3,78,TRUE,TRUE,TRUE
site3,79,TRUE,TRUE,TRUE
site3,80,TRUE,TRUE,TRUE
site3,81,TRUE,TRUE,TRUE
site3,82,TRUE,TRUE,TRUE
site3,83,TRUE,TRUE,TRUE
site3,84,TRUE,TRUE,TRUE
site3,85,TRUE,TRUE,TRUE
site3,86,TRUE,TRUE,TRUE
site3,87,TRUE,TRUE,TRUE
site3,88,TRUE,TRUE,TRUE
site3,89,TRUE,TRUE,TRUE
site3,90,TRUE,TRUE,TRUE
site3,91,TRUE,TRUE,TRUE
site3,92,TRUE,TRUE,TRUE
site3,93,TRUE,TRUE,TRUE
site3,94,TRUE,TRUE,TRUE
site3,95,TRUE,TRUE,TRUE
site3,96,TRUE,TRUE,TRUE
site3,97,TRUE,TRUE,TRUE
site3,98,TRUE,TRUE,TRUE
site3,99,TRUE,TRUE,TRUE
site3,100,TRUE,TRUE,TRUE
site3,101,TRUE,TRUE,TRUE
site3,102,TRUE,TRUE,TRUE
site3,103,TRUE,TRUE,TRUE
site3,104,TRUE,TRUE,TRUE
site3,105,TRUE,TRUE,TRUE
site3,106,TRUE,TRUE,TRUE
site3,107,TRUE,TRUE,TRUE
site3,108,TRUE,TRUE,TRUE
site3,109,TRUE,TRUE,TRUE
site3,110,TRUE,TRUE,TRUE
site3,111,TRUE,TRUE,TRUE
site3,112,TRUE,TRUE,TRUE
site3,113,TRUE,TRUE,TRUE
site3,114,TRUE,TRUE,TRUE
site3,115,TRUE,TRUE,TRUE
site3,116,TRUE,TRUE,TRUE
site3,117,TRUE,TRUE,TRUE
site3,118,TRUE,TRUE,TRUE
site3,119,TRUE,TRUE,TRUE
site3,120,TRUE,TRUE,TRUE
site3,121,TRUE,TRUE,TRUE
site3,122,TRUE,TRUE,TRUE
site3,123,TRUE,TRUE,TRUE
site3,124,TRUE,TRUE,TRUE
site3,125,TRUE,TRUE,TRUE
site3,126,TRUE,TRUE,TRUE
site3,127,TRUE,TRUE,TRUE
site3,128,TRUE,TRUE,TRUE
site3,129,TRUE,TRUE,TRUE
site3,130,TRUE,TRUE,TRUE
site3,131,TRUE,TRUE,TRUE
site3,132,TRUE,TRUE,TRUE
site3,133,TRUE,TRUE,TRUE
site3,134,TRUE,TRUE,TRUE
site3,135,TRUE,TRUE,TRUE
site3,136,TRUE,TRUE,TRUE
site3,137,TRUE,TRUE,TRUE
site3,138,TRUE,TRUE,TRUE
site3,139,TRUE,TRUE,TRUE
site3,140,TRUE,TRUE,TRUE
site3,141,TRUE,TRUE,TRUE
site3,142,TRUE,TRUE,TRUE
site3,143,TRUE,TRUE,TRUE
site3,144,TRUE,TRUE,TRUE
site3,145,TRUE,TRUE,TRUE
site3,146,TRUE,TRUE,TRUE
site3,147,TRUE,TRUE,TRUE
site3,148,TRUE,TRUE,TRUE
site3,149,TRUE,TRUE,TRUE
site3,150,TRUE,TRUE,TRUE
site3,151,TRUE,TRUE,TRUE
site3,152,TRUE,TRUE,TRUE
site3,153,TRUE,TRUE,TRUE
site3,154,TRUE,TRUE,TRUE
site3,155,TRUE,TRUE,TRUE
site3,156,TRUE,TRUE,TRUE
site3,157,TRUE,TRUE,TRUE
site3,158,TRUE,TRUE,TRUE
site3,159,TRUE,TRUE,TRUE
site3,160,TRUE,TRUE,TRUE
site3,161,TRUE,TRUE,TRUE
site3,162,TRUE,TRUE,TRUE
site3,163,TRUE,TRUE,TRUE
site3,164,TRUE,TRUE,TRUE
site3,165,TRUE,TRUE,TRUE
site3,166,TRUE,TRUE,TRUE
site3,167,TRUE,TRUE,TRUE
site3,168,TRUE,TRUE,TRUE
site3,169,TRUE,TRUE,TRUE
site3,170,TRUE,TRUE,TRUE
site3,171,TRUE,TRUE,TRUE
site3,172,TRUE,TRUE,TRUE
site3,173,TRUE,TRUE,TRUE
site3,174,TRUE,TRUE,TRUE
site3,175,TRUE,TRUE,TRUE
site3,176,TRUE,TRUE,TRUE
site3,177,TRUE,TRUE,TRUE
site3,178,TRUE,TRUE,TRUE
site3,179,TRUE,TRUE,TRUE
site3,180,TRUE,TRUE,TRUE
site3,181,TRUE,TRUE,TRUE
site3,182,TRUE,TRUE,TRUE
site3,183,TRUE,TRUE,TRUE
site3,184,TRUE,TRUE,TRUE
site3,185,TRUE,TRUE,TRUE
site3,186,TRUE,TRUE,TRUE
site3,187,TRUE,TRUE,TRUE
site3,188,TRUE,TRUE,TRUE
site3,189,TRUE,TRUE,TRUE
site3,190,TRUE,TRUE,TRUE
site3,191,TRUE,TRUE,TRUE
site3,192,TRUE,TRUE,TRUE
site3,193,TRUE,TRUE,TRUE
site3,194,TRUE,TRUE,TRUE
site3,195,TRUE,TRUE,TRUE
site3,196,TRUE,TRUE,TRUE
site3,197,TRUE,TRUE,TRUE
site3,198,TRUE,TRUE,TRUE
site3,199,TRUE,TRUE,TRUE
site3,200,TRUE,TRUE,TRUE
site3,201,TRUE,TRUE,TRUE
site3,202,TRUE,TRUE,TRUE
site3,203,TRUE,TRUE,TRUE
site3,204,TRUE,TRUE,TRUE
site3,205,TRUE,TRUE,TRUE
site3,206,TRUE,TRUE,TRUE
site3,207,TRUE,TRUE,TRUE
site3,208,TRUE,TRUE,TRUE
site3,209,TRUE,TRUE,TRUE
site3,210,TRUE,TRUE,TRUE
site3,211,TRUE,TRUE,TRUE
site3,212,TRUE,TRUE,TRUE
site3,213,TRUE,TRUE,TRUE
site3,214,TRUE,TRUE,TRUE
site3,215,TRUE,TRUE,TRUE
site3,216,TRUE,TRUE,TRUE
site3,217,TRUE,TRUE,TRUE
site3,218,TRUE,TRUE,TRUE
site3,219,TRUE,TRUE,TRUE
site3,220,TRUE,TRUE,TRUE
site3,221,TRUE,TRUE,TRUE
site3,222,TRUE,TRUE,TRUE
site3,223,TRUE,TRUE,TRUE
site3,224,TRUE,TRUE,TRUE
site3,225,TRUE,TRUE,TRUE
site3,226,TRUE,TRUE,TRUE
site3,227,TRUE,TRUE,TRUE
site3,228,TRUE,TRUE,TRUE
site3,229,TRUE,TRUE,TRUE
site3,230,TRUE,TRUE,TRUE
site3,231,TRUE,TRUE,TRUE
site3,232,TRUE,TRUE,TRUE
site3,233,TRUE,TRUE,TRUE
site3,234,TRUE,TRUE,TRUE
site3,235,TRUE,TRUE,TRUE
site3,236,TRUE,TRUE,TRUE
site3,237,TRUE,TRUE,TRUE
site3,238,TRUE,TRUE,TRUE
site3,239,TRUE,TRUE,TRUE
site3,240,TRUE,TRUE,TRUE
site3,241,TRUE,TRUE,TRUE
site3,242,TRUE,TRUE,TRUE
site3,243,TRUE,TRUE,TRUE
site3,244,TRUE,TRUE,TRUE
site3,245,TRUE,TRUE,TRUE
site3,246,TRUE,TRUE,TRUE
site3,247,TRUE,TRUE,TRUE
site3,248,TRUE,TRUE,TRUE
site3,249,TRUE,TRUE,TRUE
site3,250,TRUE,TRUE,TRUE
site3,251,TRUE,TRUE,TRUE
site3,252,TRUE,TRUE,TRUE
site3,253,TRUE,TRUE,TRUE
site3,254,TRUE,TRUE,TRUE
site3,255,TRUE,TRUE,TRUE
site3,256,TRUE,TRUE,TRUE
site3,257,TRUE,TRUE,TRUE
site3,258,TRUE,TRUE,TRUE
site3,259,TRUE,TRUE,TRUE
site3,260,TRUE,TRUE,TRUE
site3,261,TRUE,TRUE,TRUE
site3,262,TRUE,TRUE,TRUE
site3,263,TRUE,TRUE,TRUE
site3,264,TRUE,TRUE,TRUE
site3,265,TRUE,TRUE,TRUE
site3,266,TRUE,TRUE,TRUE
site3,267,TRUE,TRUE,TRUE
site3,268,TRUE,TRUE,TRUE
site3,269,TRUE,TRUE,TRUE
site3,270,TRUE,TRUE,TRUE
site3,271,TRUE,TRUE,TRUE
site3,272,TRUE,TRUE,TRUE
site3,273,TRUE,TRUE,TRUE
site3,274,TRUE,TRUE,TRUE
site3,275,TRUE,TRUE,TRUE
site3,276,TRUE,TRUE,TRUE
site3,277,TRUE,TRUE,TRUE
site3,278,TRUE,TRUE,TRUE
site3,279,TRUE,TRUE,TRUE
site3,280,TRUE,TRUE,TRUE
site3,281,TRUE,TRUE,TRUE
site3,282,TRUE,TRUE,TRUE
site3,283,TRUE,TRUE,TRUE
site3,284,TRUE,TRUE,TRUE
site3,285,TRUE,TRUE,TRUE
site3,286,TRUE,TRUE,TRUE
site3,287,TRUE,TRUE,TRUE
site3,288,TRUE,TRUE,TRUE
site3,289,TRUE,TRUE,TRUE
site3,290,TRUE,TRUE,TRUE
site3,291,TRUE,TRUE,TRUE
site3,292,TRUE,TRUE,TRUE
site3,293,TRUE,TRUE,TRUE
site3,294,TRUE,TRUE,TRUE
site3,295,TRUE,TRUE,TRUE
site3,296,TRUE,TRUE,TRUE
site3,297,TRUE,TRUE,TRUE
site3,298,TRUE,TRUE,TRUE
site3,299,TRUE,TRUE,TRUE
site3,300,TRUE,TRUE,TRUE
site3,301,TRUE,TRUE,TRUE
site3,302,TRUE,TRUE,TRUE
site3,303,TRUE,TRUE,TRUE
site3,304,TRUE,TRUE,TRUE
site3,305,TRUE,TRUE,TRUE
site3,306,TRUE,TRUE,TRUE
site3,307,TRUE,TRUE,TRUE
site3,308,TRUE,TRUE,TRUE
site3,309,TRUE,TRUE,TRUE
site3,310,TRUE,TRUE,TRUE
site3,311,TRUE,TRUE,TRUE
site3,312,TRUE,TRUE,TRUE
site3,313,TRUE,TRUE,TRUE
site3,314,TRUE,TRUE,TRUE
site3,315,TRUE,TRUE,TRUE
site3,316,TRUE,TRUE,TRUE
site3,317,TRUE,TRUE,TRUE
site3,318,TRUE,TRUE,TRUE
site3,319,TRUE,TRUE,TRUE
site3,320,TRUE,TRUE,TRUE
site3,321,TRUE,TRUE,TRUE
site3,322,TRUE,TRUE,TRUE
site3,323,TRUE,TRUE,TRUE
site3,324,TRUE,TRUE,TRUE
site3,325,TRUE,TRUE,TRUE
site3,326,TRUE,TRUE,TRUE
site3,327,TRUE,TRUE,TRUE
site3,328,TRUE,TRUE,TRUE
site3,329,TRUE,TRUE,TRUE
site3,330,TRUE,TRUE,TRUE
site3,331,TRUE,TRUE,TRUE
site3,332,TRUE,TRUE,TRUE
site3,333,TRUE,TRUE,TRUE
site3,334,TRUE,TRUE,TRUE
site3,335,TRUE,TRUE,TRUE
site3,336,TRUE,TRUE,TRUE
site3,337,TRUE,TRUE,TRUE
site3,338,TRUE,TRUE,TRUE
site3,339,TRUE,TRUE,TRUE
site3,340,TRUE,TRUE,TRUE
site3,341,TRUE,TRUE,TRUE
site3,342,TRUE,TRUE,TRUE
site3,343,TRUE,TRUE,TRUE
site3,344,TRUE,TRUE,TRUE
site3,345,TRUE,TRUE,TRUE
site3,346,TRUE,TRUE,TRUE
site3,347,TRUE,TRUE,TRUE
site3,348,TRUE,TRUE,TRUE
site3,349,TRUE,TRUE,TRUE
site3,350,TRUE,TRUE,TRUE
site3,351,TRUE,TRUE,TRUE
site3,352,TRUE,TRUE,TRUE
site3,353,TRUE,TRUE,TRUE
site3,354,TRUE,TRUE,TRUE
site3,355,TRUE,TRUE,TRUE
site3,356,TRUE,TRUE,TRUE
site3,357,TRUE,TRUE,TRUE
site3,358,TRUE,TRUE,TRUE
site3,359,TRUE,TRUE,TRUE
site3,360,TRUE,TRUE,TRUE
site3,361,TRUE,TRUE,TRUE
site3,362,TRUE,TRUE,TRUE
site3,363,TRUE,TRUE,TRUE
site3,364,TRUE,TRUE,TRUE
site3,365,TRUE,TRUE,TRUE
site3,366,TRUE,TRUE,TRUE
site3,367,TRUE,TRUE,TRUE
site3,368,TRUE,TRUE,TRUE
site3,369,TRUE,TRUE,TRUE
site3,370,TRUE,TRUE,TRUE
site3,371,TRUE,TRUE,TRUE
site3,372,TRUE,TRUE,TRUE
site3,373,TRUE,TRUE,TRUE
site3,374,TRUE,TRUE,TRUE
site3,375,TRUE,TRUE,TRUE
site3,376,TRUE,TRUE,TRUE
site3,377,TRUE,TRUE,TRUE
site3,378,TRUE,TRUE,TRUE
site3,379,TRUE,TRUE,TRUE
site3,380,TRUE,TRUE,TRUE
site3,381,TRUE,TRUE,TRUE
site3,382,TRUE,TRUE,TRUE
site3,383,TRUE,TRUE,TRUE
site3,384,TRUE,TRUE,TRUE
site3,385,TRUE,TRUE,TRUE
site3,386,TRUE,TRUE,TRUE
site3,387,TRUE,TRUE,TRUE
site3,388,TRUE,TRUE,TRUE
site3,389,TRUE,TRUE,TRUE
site3,390,TRUE,TRUE,TRUE
site3,391,TRUE,TRUE,TRUE
site3,392,TRUE,TRUE,TRUE
site3,393,TRUE,TRUE,TRUE
site3,394,TRUE,TRUE,TRUE
site3,395,TRUE,TRUE,TRUE
site3,396,TRUE,TRUE,TRUE
site3,397,TRUE,TRUE,TRUE
site3,398,TRUE,TRUE,TRUE
site3,399,TRUE,TRUE,TRUE
site3,400,TRUE,TRUE,TRUE
site3,401,TRUE,TRUE,TRUE
site3,402,TRUE,TRUE,TRUE
site3,403,TRUE,TRUE,TRUE
site3,404,TRUE,TRUE,TRUE
site3,405,TRUE,TRUE,TRUE
site3,406,TRUE,TRUE,TRUE
site3,407,TRUE,TRUE,TRUE
site3,408,TRUE,TRUE,TRUE
site3,409,TRUE,TRUE,TRUE
site3,410,TRUE,TRUE,TRUE
site3,411,TRUE,TRUE,TRUE
site3,412,TRUE,TRUE,TRUE
site3,413,TRUE,TRUE,TRUE
site3,414,TRUE,TRUE,TRUE
site3,415,TRUE,TRUE,TRUE
site3,416,TRUE,TRUE,TRUE
site3,417,TRUE,TRUE,TRUE
site3,418,TRUE,TRUE,TRUE
site3,419,TRUE,TRUE,TRUE
site3,420,TRUE,TRUE,TRUE
site3,421,TRUE,TRUE,TRUE
site3,422,TRUE,TRUE,TRUE
site3,423,TRUE,TRUE,TRUE
site3,424,TRUE,TRUE,TRUE
site3,425,TRUE,TRUE,TRUE
site3,426,TRUE,TRUE,TRUE
site3,427,TRUE,TRUE,TRUE
site3,428,TRUE,TRUE,TRUE
site3,429,TRUE,TRUE,TRUE
site3,430,TRUE,TRUE,TRUE
site3,431,TRUE,TRUE,TRUE
site3,432,TRUE,TRUE,TRUE
site3,433,TRUE,TRUE,TRUE
site3,434,TRUE,TRUE,TRUE
site3,435,TRUE,TRUE,TRUE
site3,436,TRUE,TRUE,TRUE
site3,437,TRUE,TRUE,TRUE
site3,438,TRUE,TRUE,TRUE
site3,439,TRUE,TRUE,TRUE
site3,440,TRUE,TRUE,TRUE
site3,441,TRUE,TRUE,TRUE
site3,442,TRUE,TRUE,TRUE
site3,443,TRUE,TRUE,TRUE
site3,444,TRUE,TRUE,TRUE
site3,445,TRUE,TRUE,TRUE
site3,446,TRUE,TRUE,TRUE
site3,447,TRUE,TRUE,TRUE
site3,448,TRUE,TRUE,TRUE
site3,449,TRUE,TRUE,TRUE
site3,450,TRUE,TRUE,TRUE
site3,451,TRUE,TRUE,TRUE
site3,452,TRUE,TRUE,TRUE
site3,453,TRUE,TRUE,TRUE
site3,454,TRUE,TRUE,TRUE
site3,455,TRUE,TRUE,TRUE
site3,456,TRUE,TRUE,TRUE
site3,457,TRUE,TRUE,TRUE
site3,458,TRUE,TRUE,TRUE
site3,459,TRUE,TRUE,TRUE
site3,460,TRUE,TRUE,TRUE
site3,461,TRUE,TRUE,TRUE
site3,462,TRUE,TRUE,TRUE
site3,463,TRUE,TRUE,TRUE
site3,464,TRUE,TRUE,TRUE
site3,465,TRUE,TRUE,TRUE
site3,466,TRUE,TRUE,TRUE
site3,467,TRUE,TRUE,TRUE
site3,468,TRUE,TRUE,TRUE
site3,469,TRUE,TRUE,TRUE
site3,470,TRUE,TRUE,TRUE
site3,471,TRUE,TRUE,TRUE
site3,472,TRUE,TRUE,TRUE
site3,473,TRUE,TRUE,TRUE
site3,474,TRUE,TRUE,TRUE
site3,475,TRUE,TRUE,TRUE
site3,476,TRUE,TRUE,TRUE
site3,477,TRUE,TRUE,TRUE
site3,478,TRUE,TRUE,TRUE
site3,479,TRUE,TRUE,TRUE
site3,480,TRUE,TRUE,TRUE
site3,481,TRUE,TRUE,TRUE
site3,482,TRUE,TRUE,TRUE
site3,483,TRUE,TRUE,TRUE
site3,484,TRUE,TRUE,TRUE
site3,485,TRUE,TRUE,TRUE
site3,486,TRUE,TRUE,TRUE
site3,487,TRUE,TRUE,TRUE
site3,488,TRUE,TRUE,TRUE
site3,489,TRUE,TRUE,TRUE
site3,490,TRUE,TRUE,TRUE
site3,491,TRUE,TRUE,TRUE
site3,492,TRUE,TRUE,TRUE
site3,493,TRUE,TRUE,TRUE
site3,494,TRUE,TRUE,TRUE
site3,495,TRUE,TRUE,TRUE
site3,496,TRUE,TRUE,TRUE
site3,497,TRUE,TRUE,TRUE
site3,498,TRUE,TRUE,TRUE
site3,499,TRUE,TRUE,TRUE
site3,500,TRUE,TRUE,TRUE
site3,501,TRUE,TRUE,TRUE
site3,502,TRUE,TRUE,TRUE
site3,503,TRUE,TRUE,TRUE
site3,504,TRUE,TRUE,TRUE
site3,505,TRUE,TRUE,TRUE
site3,506,TRUE,TRUE,TRUE
site3,507,TRUE,TRUE,TRUE
site3,508,TRUE,TRUE,TRUE
site3,509,TRUE,TRUE,TRUE
site3,510,TRUE,TRUE,TRUE
site3,511,TRUE,TRUE,TRUE
site3,512,TRUE,TRUE,TRUE
site3,513,TRUE,TRUE,TRUE
site3,514,TRUE,TRUE,TRUE
site3,515,TRUE,TRUE,TRUE
site3,516,TRUE,TRUE,TRUE
site3,517,TRUE,TRUE,TRUE
site3,518,TRUE,TRUE,TRUE
site3,519,TRUE,TRUE,TRUE
site3,520,TRUE,TRUE,TRUE
site3,521,TRUE,TRUE,TRUE
site3,522,TRUE,TRUE,TRUE
site3,523,TRUE,TRUE,TRUE
site3,524,TRUE,TRUE,TRUE
site3,525,TRUE,TRUE,TRUE
site3,526,TRUE,TRUE,TRUE
site3,527,TRUE,TRUE,TRUE
site3,528,TRUE,TRUE,TRUE
site3,529,TRUE,TRUE,TRUE
site3,530,TRUE,TRUE,TRUE
site3,531,TRUE,TRUE,TRUE
site3,532,TRUE,TRUE,TRUE
site3,533,TRUE,TRUE,TRUE
site3,534,TRUE,TRUE,TRUE
site3,535,TRUE,TRUE,TRUE
site3,536,TRUE,TRUE,TRUE
site3,537,TRUE,TRUE,TRUE
site3,538,TRUE,TRUE,TRUE
site3,539,TRUE,TRUE,TRUE
site3,540,TRUE,TRUE,TRUE
site3,541,TRUE,TRUE,TRUE
site3,542,TRUE,TRUE,TRUE
site3,543,TRUE,TRUE,TRUE
site3,544,TRUE,TRUE,TRUE
site3,545,TRUE,TRUE,TRUE
site3,546,TRUE,TRUE,TRUE
site3,547,TRUE,TRUE,TRUE
site3,548,TRUE,TRUE,TRUE
site3,549,TRUE,TRUE,TRUE
site3,550,TRUE,TRUE,TRUE
site3,551,TRUE,TRUE,TRUE
site3,552,TRUE,TRUE,TRUE
site3,553,TRUE,TRUE,TRUE
site3,554,TRUE,TRUE,TRUE
site3,555,TRUE,TRUE,TRUE
site3,556,TRUE,TRUE,TRUE
site3,557,TRUE,TRUE,TRUE
site3,558,TRUE,TRUE,TRUE
site3,559,TRUE,TRUE,TRUE
site3,560,TRUE,TRUE,TRUE
site3,561,TRUE,TRUE,TRUE
site3,562,TRUE,TRUE,TRUE
site3,563,TRUE,TRUE,TRUE
site3,564,TRUE,TRUE,TRUE
site3,565,TRUE,TRUE,TRUE
site3,566,TRUE,TRUE,TRUE
site3,567,TRUE,TRUE,TRUE
site3,568,TRUE,TRUE,TRUE
site3,569,TRUE,TRUE,TRUE
site3,570,TRUE,TRUE,TRUE
site3,571,TRUE,TRUE,TRUE
site3,572,TRUE,TRUE,TRUE
site3,573,TRUE,TRUE,TRUE
site3,574,TRUE,TRUE,TRUE
site3,575,TRUE,TRUE,TRUE
site3,576,TRUE,TRUE,TRUE
site3,577,TRUE,TRUE,TRUE
site3,578,TRUE,TRUE,TRUE
site3,579,TRUE,TRUE,TRUE
site3,580,TRUE,TRUE,TRUE
site3,581,TRUE,TRUE,TRUE
site3,582,TRUE,TRUE,TRUE
site3,583,TRUE,TRUE,TRUE
site3,584,TRUE,TRUE,TRUE
site3,585,TRUE,TRUE,TRUE
site3,586,TRUE,TRUE,TRUE
site3,587,TRUE,TRUE,TRUE
site3,588,TRUE,TRUE,TRUE
site3,589,TRUE,TRUE,TRUE
site3,590,TRUE,TRUE,TRUE
site3,591,TRUE,TRUE,TRUE
site3,592,TRUE,TRUE,TRUE
site3,593,TRUE,TRUE,TRUE
site3,594,TRUE,TRUE,TRUE
site3,595,TRUE,TRUE,TRUE
site3,596,TRUE,TRUE,TRUE
site3,597,TRUE,TRUE,TRUE
site3,598,TRUE,TRUE,TRUE
site3,599,TRUE,TRUE,TRUE
site3,600,TRUE,TRUE,TRUE
site3,601,TRUE,TRUE,TRUE
site3,602,TRUE,TRUE,TRUE
site3,603,TRUE,TRUE,TRUE
site3,604,TRUE,TRUE,TRUE
site3,605,TRUE,TRUE,TRUE
site3,606,TRUE,TRUE,TRUE
site3,607,TRUE,TRUE,TRUE
site3,608,TRUE,TRUE,TRUE
site3,609,TRUE,TRUE,TRUE
site3,610,TRUE,TRUE,TRUE
site3,611,TRUE,TRUE,TRUE
site3,612,TRUE,TRUE,TRUE
site3,613,TRUE,TRUE,TRUE
site3,614,TRUE,TRUE,TRUE
site3,615,TRUE,TRUE,TRUE
site3,616,TRUE,TRUE,TRUE
site3,617,TRUE,TRUE,TRUE
site3,618,TRUE,TRUE,TRUE
site3,619,TRUE,TRUE,TRUE
site3,620,TRUE,TRUE,TRUE
site3,621,TRUE,TRUE,TRUE
site3,622,TRUE,TRUE,TRUE
site3,623,TRUE,TRUE,TRUE
site3,624,TRUE,TRUE,TRUE
site3,625,TRUE,TRUE,TRUE
site3,626,TRUE,TRUE,TRUE
site3,627,TRUE,TRUE,TRUE
site3,628,TRUE,TRUE,TRUE
site3,629,TRUE,TRUE,TRUE
site3,630,TRUE,TRUE,TRUE
site3,631,TRUE,TRUE,TRUE
site3,632,TRUE,TRUE,TRUE
site3,633,TRUE,TRUE,TRUE
site3,634,TRUE,TRUE,TRUE
site3,635,TRUE,TRUE,TRUE
site3,636,TRUE,TRUE,TRUE
site3,637,TRUE,TRUE,TRUE
site3,638,TRUE,TRUE,TRUE
site3,639,TRUE,TRUE,TRUE
site3,640,TRUE,TRUE,TRUE
site3,641,TRUE,TRUE,TRUE
site3,642,TRUE,TRUE,TRUE
site3,643,TRUE,TRUE,TRUE
site3,644,TRUE,TRUE,TRUE
site3,645,TRUE,TRUE,TRUE
site3,646,TRUE,TRUE,TRUE
site3,647,TRUE,TRUE,TRUE
site3,648,TRUE,TRUE,TRUE
site3,649,TRUE,TRUE,TRUE
site3,650,TRUE,TRUE,TRUE
site3,651,TRUE,TRUE,TRUE
site3,652,TRUE,TRUE,TRUE
site3,653,TRUE,TRUE,TRUE
site3,654,TRUE,TRUE,TRUE
site3,655,TRUE,TRUE,TRUE
site3,656,TRUE,TRUE,TRUE
site3,657,TRUE,TRUE,TRUE
site3,658,TRUE,TRUE,TRUE
site3,659,TRUE,TRUE,TRUE
site3,660,TRUE,TRUE,TRUE
site3,661,TRUE,TRUE,TRUE
site3,662,TRUE,TRUE,TRUE
site3,663,TRUE,TRUE,TRUE
site3,664,TRUE,TRUE,TRUE
site3,665,TRUE,TRUE,TRUE
site3,666,TRUE,TRUE,TRUE
site3,667,TRUE,TRUE,TRUE
site3,668,TRUE,TRUE,TRUE
site3,669,TRUE,TRUE,TRUE
site3,670,TRUE,TRUE,TRUE
site3,671,TRUE,TRUE,TRUE
site4,0,TRUE,TRUE,TRUE
site4,1,TRUE,TRUE,TRUE
site4,2,TRUE,TRUE,TRUE
site4,3,TRUE,TRUE,TRUE
site4,4,TRUE,TRUE,TRUE
site4,5,TRUE,TRUE,TRUE
site4,6,TRUE,TRUE,TRUE
site4,7,TRUE,TRUE,TRUE
site4,8,TRUE,TRUE,TRUE
site4,9,TRUE,TRUE,TRUE
site4,10,TRUE,TRUE,TRUE
site4,11,TRUE,TRUE,TRUE
site4,12,TRUE,TRUE,TRUE
site4,13,TRUE,TRUE,TRUE
site4,14,TRUE,TRUE,TRUE
site4,15,TRUE,TRUE,TRUE
site4,16,TRUE,TRUE,TRUE
site4,17,TRUE,TRUE,TRUE
site4,18,TRUE,TRUE,TRUE
site4,19,TRUE,TRUE,TRUE
site4,20,TRUE,TRUE,TRUE
site4,21,TRUE,TRUE,TRUE
site4,22,TRUE,TRUE,TRUE
site4,23,TRUE,TRUE,TRUE
site4,24,TRUE,TRUE,TRUE
site4,25,TRUE,TRUE,TRUE
site4,26,TRUE,TRUE,TRUE
site4,27,TRUE,TRUE,TRUE
site4,28,TRUE,TRUE,TRUE
site4,29,TRUE,TRUE,TRUE
site4,30,TRUE,TRUE,TRUE
site4,31,TRUE,TRUE,TRUE
site4,32,TRUE,TRUE,TRUE
site4,33,TRUE,TRUE,TRUE
site4,34,TRUE,TRUE,TRUE
site4,35,TRUE,TRUE,TRUE
site4,36,TRUE,TRUE,TRUE
site4,37,TRUE,TRUE,TRUE
site4,38,TRUE,TRUE,TRUE
site4,39,TRUE,TRUE,TRUE
site4,40,TRUE,TRUE,TRUE
site4,41,TRUE,TRUE,TRUE
site4,42,TRUE,TRUE,TRUE
site4,43,TRUE,TRUE,TRUE
site4,44,TRUE,TRUE,TRUE
site4,45,TRUE,TRUE,TRUE
site4,46,TRUE,TRUE,TRUE
site4,47,TRUE,TRUE,TRUE
site4,48,TRUE,TRUE,TRUE
site4,49,TRUE,TRUE,TRUE
site4,50,TRUE,TRUE,TRUE
site4,51,TRUE,TRUE,TRUE
site4,52,TRUE,TRUE,TRUE
site4,53,TRUE,TRUE,TRUE
site4,54,TRUE,TRUE,TRUE
site4,55,TRUE,TRUE,TRUE
site4,56,TRUE,TRUE,TRUE
site4,57,TRUE,TRUE,TRUE
site4,58,TRUE,TRUE,TRUE
site4,59,TRUE,TRUE,TRUE
site4,60,TRUE,TRUE,TRUE
site4,61,TRUE,TRUE,TRUE
site4,62,TRUE,TRUE,TRUE
site4,63,TRUE,TRUE,TRUE
site4,64,TRUE,TRUE,TRUE
site4,65,TRUE,TRUE,TRUE
site4,66,TRUE,TRUE,TRUE
site4,67,TRUE,TRUE,TRUE
site4,68,TRUE,TRUE,TRUE
site4,69,TRUE,TRUE,TRUE
site4,70,TRUE,TRUE,TRUE
site4,71,TRUE,TRUE,TRUE
site4,72,TRUE,TRUE,TRUE
site4,73,TRUE,TRUE,TRUE
site4,74,TRUE,TRUE,TRUE
site4,75,TRUE,TRUE,TRUE
site4,76,TRUE,TRUE,TRUE
site4,77,TRUE,TRUE,TRUE
site4,78,TRUE,TRUE,TRUE
site4,79,TRUE,TRUE,TRUE
